type;exec;direction;nb_clusters;size;time
channel;20;master-slave;1;524288;4775
channel;20;master-slave;1;1048576;9523
channel;20;slave-master;1;1;39
channel;20;slave-master;1;2;38
channel;20;slave-master;1;4;38
channel;20;slave-master;1;8;38
channel;20;slave-master;1;16;38
channel;20;slave-master;1;32;38
channel;20;slave-master;1;64;37
channel;20;slave-master;1;128;50
channel;20;slave-master;1;256;49
channel;20;slave-master;1;512;49
channel;20;slave-master;1;1024;49
channel;20;slave-master;1;2048;50
channel;20;slave-master;1;4096;68
channel;20;slave-master;1;8192;74
channel;20;slave-master;1;16384;94
channel;20;slave-master;1;32768;152
channel;20;slave-master;1;65536;251
channel;20;slave-master;1;131072;456
channel;20;slave-master;1;262144;851
channel;20;slave-master;1;524288;1649
channel;20;slave-master;1;1048576;3252
UsandoChannel!
channel;21;master-slave;1;1;16
channel;21;master-slave;1;2;14
channel;21;master-slave;1;4;15
channel;21;master-slave;1;8;13
channel;21;master-slave;1;16;14
channel;21;master-slave;1;32;14
channel;21;master-slave;1;64;14
channel;21;master-slave;1;128;14
channel;21;master-slave;1;256;15
channel;21;master-slave;1;512;18
channel;21;master-slave;1;1024;23
channel;21;master-slave;1;2048;32
channel;21;master-slave;1;4096;50
channel;21;master-slave;1;8192;88
channel;21;master-slave;1;16384;166
channel;21;master-slave;1;32768;314
channel;21;master-slave;1;65536;610
channel;21;master-slave;1;131072;1205
channel;21;master-slave;1;262144;2389
channel;21;master-slave;1;524288;4775
channel;21;master-slave;1;1048576;9532
channel;21;slave-master;1;1;52
channel;21;slave-master;1;2;38
channel;21;slave-master;1;4;39
channel;21;slave-master;1;8;38
channel;21;slave-master;1;16;37
channel;21;slave-master;1;32;38
channel;21;slave-master;1;64;50
channel;21;slave-master;1;128;38
channel;21;slave-master;1;256;49
channel;21;slave-master;1;512;50
channel;21;slave-master;1;1024;49
channel;21;slave-master;1;2048;50
channel;21;slave-master;1;4096;69
channel;21;slave-master;1;8192;74
channel;21;slave-master;1;16384;94
channel;21;slave-master;1;32768;156
channel;21;slave-master;1;65536;251
channel;21;slave-master;1;131072;451
channel;21;slave-master;1;262144;851
channel;21;slave-master;1;524288;1649
channel;21;slave-master;1;1048576;3251
UsandoChannel!
channel;22;master-slave;1;1;16
channel;22;master-slave;1;2;15
channel;22;master-slave;1;4;15
channel;22;master-slave;1;8;14
channel;22;master-slave;1;16;14
channel;22;master-slave;1;32;14
channel;22;master-slave;1;64;14
channel;22;master-slave;1;128;15
channel;22;master-slave;1;256;15
channel;22;master-slave;1;512;18
channel;22;master-slave;1;1024;23
channel;22;master-slave;1;2048;32
channel;22;master-slave;1;4096;51
channel;22;master-slave;1;8192;87
channel;22;master-slave;1;16384;161
channel;22;master-slave;1;32768;309
channel;22;master-slave;1;65536;605
channel;22;master-slave;1;131072;1211
channel;22;master-slave;1;262144;2390
channel;22;master-slave;1;524288;4771
channel;22;master-slave;1;1048576;9532
channel;22;slave-master;1;1;53
channel;22;slave-master;1;2;41
channel;22;slave-master;1;4;39
channel;22;slave-master;1;8;38
channel;22;slave-master;1;16;38
channel;22;slave-master;1;32;38
channel;22;slave-master;1;64;38
channel;22;slave-master;1;128;54
channel;22;slave-master;1;256;50
channel;22;slave-master;1;512;50
channel;22;slave-master;1;1024;50
channel;22;slave-master;1;2048;50
channel;22;slave-master;1;4096;67
channel;22;slave-master;1;8192;74
channel;22;slave-master;1;16384;94
channel;22;slave-master;1;32768;151
channel;22;slave-master;1;65536;251
channel;22;slave-master;1;131072;455
channel;22;slave-master;1;262144;850
channel;22;slave-master;1;524288;1650
channel;22;slave-master;1;1048576;3251
UsandoChannel!
channel;23;master-slave;1;1;16
channel;23;master-slave;1;2;15
channel;23;master-slave;1;4;15
channel;23;master-slave;1;8;14
channel;23;master-slave;1;16;15
channel;23;master-slave;1;32;14
channel;23;master-slave;1;64;14
channel;23;master-slave;1;128;15
channel;23;master-slave;1;256;16
channel;23;master-slave;1;512;18
channel;23;master-slave;1;1024;22
channel;23;master-slave;1;2048;32
channel;23;master-slave;1;4096;51
channel;23;master-slave;1;8192;87
channel;23;master-slave;1;16384;161
channel;23;master-slave;1;32768;309
channel;23;master-slave;1;65536;605
channel;23;master-slave;1;131072;1202
channel;23;master-slave;1;262144;2394
channel;23;master-slave;1;524288;4771
channel;23;master-slave;1;1048576;9532
channel;23;slave-master;1;1;52
channel;23;slave-master;1;2;38
channel;23;slave-master;1;4;38
channel;23;slave-master;1;8;39
channel;23;slave-master;1;16;37
channel;23;slave-master;1;32;38
channel;23;slave-master;1;64;50
channel;23;slave-master;1;128;49
channel;23;slave-master;1;256;49
channel;23;slave-master;1;512;49
channel;23;slave-master;1;1024;49
channel;23;slave-master;1;2048;50
channel;23;slave-master;1;4096;67
channel;23;slave-master;1;8192;74
channel;23;slave-master;1;16384;94
channel;23;slave-master;1;32768;152
channel;23;slave-master;1;65536;251
channel;23;slave-master;1;131072;450
channel;23;slave-master;1;262144;851
channel;23;slave-master;1;524288;1649
channel;23;slave-master;1;1048576;3251
UsandoChannel!
channel;24;master-slave;1;1;15
channel;24;master-slave;1;2;15
channel;24;master-slave;1;4;14
channel;24;master-slave;1;8;14
channel;24;master-slave;1;16;15
channel;24;master-slave;1;32;14
channel;24;master-slave;1;64;14
channel;24;master-slave;1;128;14
channel;24;master-slave;1;256;16
channel;24;master-slave;1;512;18
channel;24;master-slave;1;1024;23
channel;24;master-slave;1;2048;32
channel;24;master-slave;1;4096;50
channel;24;master-slave;1;8192;87
channel;24;master-slave;1;16384;161
channel;24;master-slave;1;32768;309
channel;24;master-slave;1;65536;610
channel;24;master-slave;1;131072;1202
channel;24;master-slave;1;262144;2399
channel;24;master-slave;1;524288;4771
channel;24;master-slave;1;1048576;9527
channel;24;slave-master;1;1;52
channel;24;slave-master;1;2;39
channel;24;slave-master;1;4;38
channel;24;slave-master;1;8;38
channel;24;slave-master;1;16;38
channel;24;slave-master;1;32;43
channel;24;slave-master;1;64;49
channel;24;slave-master;1;128;49
channel;24;slave-master;1;256;49
channel;24;slave-master;1;512;50
channel;24;slave-master;1;1024;49
channel;24;slave-master;1;2048;49
channel;24;slave-master;1;4096;69
channel;24;slave-master;1;8192;75
channel;24;slave-master;1;16384;94
channel;24;slave-master;1;32768;152
channel;24;slave-master;1;65536;251
channel;24;slave-master;1;131072;451
channel;24;slave-master;1;262144;850
channel;24;slave-master;1;524288;1649
channel;24;slave-master;1;1048576;3252
UsandoChannel!
channel;25;master-slave;1;1;16
channel;25;master-slave;1;2;14
channel;25;master-slave;1;4;14
channel;25;master-slave;1;8;13
channel;25;master-slave;1;16;14
channel;25;master-slave;1;32;14
channel;25;master-slave;1;64;13
channel;25;master-slave;1;128;15
channel;25;master-slave;1;256;15
channel;25;master-slave;1;512;23
channel;25;master-slave;1;1024;22
channel;25;master-slave;1;2048;32
channel;25;master-slave;1;4096;50
channel;25;master-slave;1;8192;87
channel;25;master-slave;1;16384;161
channel;25;master-slave;1;32768;309
channel;25;master-slave;1;65536;609
channel;25;master-slave;1;131072;1205
channel;25;master-slave;1;262144;2389
channel;25;master-slave;1;524288;4772
channel;25;master-slave;1;1048576;9528
channel;25;slave-master;1;1;56
channel;25;slave-master;1;2;39
channel;25;slave-master;1;4;37
channel;25;slave-master;1;8;38
channel;25;slave-master;1;16;37
channel;25;slave-master;1;32;38
channel;25;slave-master;1;64;49
channel;25;slave-master;1;128;50
channel;25;slave-master;1;256;50
channel;25;slave-master;1;512;49
channel;25;slave-master;1;1024;49
channel;25;slave-master;1;2048;49
channel;25;slave-master;1;4096;67
channel;25;slave-master;1;8192;74
channel;25;slave-master;1;16384;93
channel;25;slave-master;1;32768;152
channel;25;slave-master;1;65536;251
channel;25;slave-master;1;131072;451
channel;25;slave-master;1;262144;850
channel;25;slave-master;1;524288;1649
channel;25;slave-master;1;1048576;3251
UsandoChannel!
channel;26;master-slave;1;1;16
channel;26;master-slave;1;2;14
channel;26;master-slave;1;4;14
channel;26;master-slave;1;8;13
channel;26;master-slave;1;16;14
channel;26;master-slave;1;32;14
channel;26;master-slave;1;64;14
channel;26;master-slave;1;128;14
channel;26;master-slave;1;256;16
channel;26;master-slave;1;512;18
channel;26;master-slave;1;1024;22
channel;26;master-slave;1;2048;32
channel;26;master-slave;1;4096;50
channel;26;master-slave;1;8192;87
channel;26;master-slave;1;16384;166
channel;26;master-slave;1;32768;314
channel;26;master-slave;1;65536;609
channel;26;master-slave;1;131072;1210
channel;26;master-slave;1;262144;2389
channel;26;master-slave;1;524288;4775
channel;26;master-slave;1;1048576;9532
channel;26;slave-master;1;1;52
channel;26;slave-master;1;2;39
channel;26;slave-master;1;4;39
channel;26;slave-master;1;8;38
channel;26;slave-master;1;16;38
channel;26;slave-master;1;32;38
channel;26;slave-master;1;64;50
channel;26;slave-master;1;128;51
channel;26;slave-master;1;256;49
channel;26;slave-master;1;512;49
channel;26;slave-master;1;1024;50
channel;26;slave-master;1;2048;49
channel;26;slave-master;1;4096;67
channel;26;slave-master;1;8192;74
channel;26;slave-master;1;16384;93
channel;26;slave-master;1;32768;151
channel;26;slave-master;1;65536;251
channel;26;slave-master;1;131072;452
channel;26;slave-master;1;262144;850
channel;26;slave-master;1;524288;1650
channel;26;slave-master;1;1048576;3251
UsandoChannel!
channel;27;master-slave;1;1;15
channel;27;master-slave;1;2;15
channel;27;master-slave;1;4;15
channel;27;master-slave;1;8;15
channel;27;master-slave;1;16;14
channel;27;master-slave;1;32;15
channel;27;master-slave;1;64;14
channel;27;master-slave;1;128;15
channel;27;master-slave;1;256;16
channel;27;master-slave;1;512;18
channel;27;master-slave;1;1024;22
channel;27;master-slave;1;2048;32
channel;27;master-slave;1;4096;50
channel;27;master-slave;1;8192;92
channel;27;master-slave;1;16384;161
channel;27;master-slave;1;32768;309
channel;27;master-slave;1;65536;606
channel;27;master-slave;1;131072;1201
channel;27;master-slave;1;262144;2389
channel;27;master-slave;1;524288;4771
channel;27;master-slave;1;1048576;9532
channel;27;slave-master;1;1;52
channel;27;slave-master;1;2;40
channel;27;slave-master;1;4;38
channel;27;slave-master;1;8;38
channel;27;slave-master;1;16;38
channel;27;slave-master;1;32;37
channel;27;slave-master;1;64;50
channel;27;slave-master;1;128;49
channel;27;slave-master;1;256;49
channel;27;slave-master;1;512;50
channel;27;slave-master;1;1024;49
channel;27;slave-master;1;2048;51
channel;27;slave-master;1;4096;67
channel;27;slave-master;1;8192;74
channel;27;slave-master;1;16384;94
channel;27;slave-master;1;32768;151
channel;27;slave-master;1;65536;252
channel;27;slave-master;1;131072;451
channel;27;slave-master;1;262144;851
channel;27;slave-master;1;524288;1650
channel;27;slave-master;1;1048576;3252
UsandoChannel!
channel;28;master-slave;1;1;15
channel;28;master-slave;1;2;14
channel;28;master-slave;1;4;15
channel;28;master-slave;1;8;14
channel;28;master-slave;1;16;15
channel;28;master-slave;1;32;15
channel;28;master-slave;1;64;14
channel;28;master-slave;1;128;14
channel;28;master-slave;1;256;16
channel;28;master-slave;1;512;18
channel;28;master-slave;1;1024;23
channel;28;master-slave;1;2048;32
channel;28;master-slave;1;4096;55
channel;28;master-slave;1;8192;87
channel;28;master-slave;1;16384;161
channel;28;master-slave;1;32768;309
channel;28;master-slave;1;65536;605
channel;28;master-slave;1;131072;1201
channel;28;master-slave;1;262144;2398
channel;28;master-slave;1;524288;4767
channel;28;master-slave;1;1048576;9527
channel;28;slave-master;1;1;52
channel;28;slave-master;1;2;40
channel;28;slave-master;1;4;39
channel;28;slave-master;1;8;47
channel;28;slave-master;1;16;39
channel;28;slave-master;1;32;37
channel;28;slave-master;1;64;39
channel;28;slave-master;1;128;50
channel;28;slave-master;1;256;49
channel;28;slave-master;1;512;49
channel;28;slave-master;1;1024;49
channel;28;slave-master;1;2048;49
channel;28;slave-master;1;4096;68
channel;28;slave-master;1;8192;75
channel;28;slave-master;1;16384;98
channel;28;slave-master;1;32768;152
channel;28;slave-master;1;65536;252
channel;28;slave-master;1;131072;451
channel;28;slave-master;1;262144;850
channel;28;slave-master;1;524288;1649
channel;28;slave-master;1;1048576;3251
UsandoChannel!
channel;29;master-slave;1;1;16
channel;29;master-slave;1;2;14
channel;29;master-slave;1;4;14
channel;29;master-slave;1;8;14
channel;29;master-slave;1;16;14
channel;29;master-slave;1;32;14
channel;29;master-slave;1;64;14
channel;29;master-slave;1;128;14
channel;29;master-slave;1;256;16
channel;29;master-slave;1;512;19
channel;29;master-slave;1;1024;22
channel;29;master-slave;1;2048;32
channel;29;master-slave;1;4096;50
channel;29;master-slave;1;8192;87
channel;29;master-slave;1;16384;161
channel;29;master-slave;1;32768;310
channel;29;master-slave;1;65536;610
channel;29;master-slave;1;131072;1202
channel;29;master-slave;1;262144;2398
channel;29;master-slave;1;524288;4770
channel;29;master-slave;1;1048576;9527
channel;29;slave-master;1;1;52
channel;29;slave-master;1;2;39
channel;29;slave-master;1;4;43
channel;29;slave-master;1;8;39
channel;29;slave-master;1;16;38
channel;29;slave-master;1;32;39
channel;29;slave-master;1;64;49
channel;29;slave-master;1;128;38
channel;29;slave-master;1;256;50
channel;29;slave-master;1;512;50
channel;29;slave-master;1;1024;49
channel;29;slave-master;1;2048;49
channel;29;slave-master;1;4096;68
channel;29;slave-master;1;8192;83
channel;29;slave-master;1;16384;93
channel;29;slave-master;1;32768;151
channel;29;slave-master;1;65536;251
channel;29;slave-master;1;131072;451
channel;29;slave-master;1;262144;850
channel;29;slave-master;1;524288;1649
channel;29;slave-master;1;1048576;3251
UsandoChannel!
channel;30;master-slave;1;1;16
channel;30;master-slave;1;2;14
channel;30;master-slave;1;4;15
channel;30;master-slave;1;8;13
channel;30;master-slave;1;16;14
channel;30;master-slave;1;32;15
channel;30;master-slave;1;64;14
channel;30;master-slave;1;128;14
channel;30;master-slave;1;256;16
channel;30;master-slave;1;512;18
channel;30;master-slave;1;1024;22
channel;30;master-slave;1;2048;31
channel;30;master-slave;1;4096;50
channel;30;master-slave;1;8192;87
channel;30;master-slave;1;16384;161
channel;30;master-slave;1;32768;314
channel;30;master-slave;1;65536;610
channel;30;master-slave;1;131072;1202
channel;30;master-slave;1;262144;2393
channel;30;master-slave;1;524288;4771
channel;30;master-slave;1;1048576;9527
channel;30;slave-master;1;1;52
channel;30;slave-master;1;2;39
channel;30;slave-master;1;4;39
channel;30;slave-master;1;8;37
channel;30;slave-master;1;16;39
channel;30;slave-master;1;32;38
channel;30;slave-master;1;64;43
channel;30;slave-master;1;128;50
channel;30;slave-master;1;256;50
channel;30;slave-master;1;512;50
channel;30;slave-master;1;1024;50
channel;30;slave-master;1;2048;50
channel;30;slave-master;1;4096;73
channel;30;slave-master;1;8192;74
channel;30;slave-master;1;16384;94
channel;30;slave-master;1;32768;151
channel;30;slave-master;1;65536;256
channel;30;slave-master;1;131072;451
channel;30;slave-master;1;262144;850
channel;30;slave-master;1;524288;1649
SlaveEnded:0
channel;30;slave-master;1;1048576;3246
MestreEspera
Pid:0
MestreTerminouDeEsperar
