Slavebarrierwait
Slavebarrierwait
type;exec;direction;nb_clusters;size;time
Hello1
Masterbarrierwait
Masterbarrierend
Masterbarrierend
Slavebarrierwait
Slavebarrierend
Slavebarrierend
Slavebarrierend
AllSlavesArrived:0
AllSlavesArrived:2
AllSlavesArrived:1
Hello2
UsandoChannel!
Slavebarrierwait
Slavebarrierend
AllSlavesArrived:3
channel;19;master-slave;4;1024;113
channel;19;master-slave;4;2048;147
channel;19;master-slave;4;4096;225
channel;19;master-slave;4;8192;368
channel;19;master-slave;4;16384;669
channel;19;master-slave;4;32768;1261
channel;19;master-slave;4;65536;2453
channel;19;master-slave;4;131072;4825
channel;19;master-slave;4;262144;9582
channel;19;master-slave;4;524288;19105
channel;19;master-slave;4;1048576;38128
channel;19;slave-master;4;1;202
channel;19;slave-master;4;2;177
channel;19;slave-master;4;4;165
channel;19;slave-master;4;8;164
channel;19;slave-master;4;16;165
channel;19;slave-master;4;32;175
channel;19;slave-master;4;64;186
channel;19;slave-master;4;128;187
channel;19;slave-master;4;256;198
channel;19;slave-master;4;512;199
channel;19;slave-master;4;1024;198
channel;19;slave-master;4;2048;199
channel;19;slave-master;4;4096;271
channel;19;slave-master;4;8192;295
channel;19;slave-master;4;16384;376
channel;19;slave-master;4;32768;608
channel;19;slave-master;4;65536;1008
channel;19;slave-master;4;131072;1807
channel;19;slave-master;4;262144;3409
channel;19;slave-master;4;524288;6599
channel;19;slave-master;4;1048576;13010
UsandoChannel!
channel;20;master-slave;4;1;77
channel;20;master-slave;4;2;75
channel;20;master-slave;4;4;76
channel;20;master-slave;4;8;72
channel;20;master-slave;4;16;74
channel;20;master-slave;4;32;76
channel;20;master-slave;4;64;74
channel;20;master-slave;4;128;82
channel;20;master-slave;4;256;81
channel;20;master-slave;4;512;90
channel;20;master-slave;4;1024;109
channel;20;master-slave;4;2048;146
channel;20;master-slave;4;4096;220
channel;20;master-slave;4;8192;368
channel;20;master-slave;4;16384;669
channel;20;master-slave;4;32768;1260
channel;20;master-slave;4;65536;2456
channel;20;master-slave;4;131072;4829
channel;20;master-slave;4;262144;9592
channel;20;master-slave;4;524288;19105
channel;20;master-slave;4;1048576;38121
channel;20;slave-master;4;1;202
channel;20;slave-master;4;2;176
channel;20;slave-master;4;4;165
channel;20;slave-master;4;8;152
channel;20;slave-master;4;16;164
channel;20;slave-master;4;32;176
channel;20;slave-master;4;64;197
channel;20;slave-master;4;128;197
channel;20;slave-master;4;256;197
channel;20;slave-master;4;512;199
channel;20;slave-master;4;1024;199
channel;20;slave-master;4;2048;199
channel;20;slave-master;4;4096;270
channel;20;slave-master;4;8192;298
channel;20;slave-master;4;16384;375
channel;20;slave-master;4;32768;614
channel;20;slave-master;4;65536;1008
channel;20;slave-master;4;131072;1810
channel;20;slave-master;4;262144;3403
channel;20;slave-master;4;524288;6598
channel;20;slave-master;4;1048576;13010
UsandoChannel!
channel;21;master-slave;4;1;77
channel;21;master-slave;4;2;77
channel;21;master-slave;4;4;77
channel;21;master-slave;4;8;73
channel;21;master-slave;4;16;74
channel;21;master-slave;4;32;76
channel;21;master-slave;4;64;75
channel;21;master-slave;4;128;77
channel;21;master-slave;4;256;81
channel;21;master-slave;4;512;90
channel;21;master-slave;4;1024;110
channel;21;master-slave;4;2048;146
channel;21;master-slave;4;4096;221
channel;21;master-slave;4;8192;368
channel;21;master-slave;4;16384;669
channel;21;master-slave;4;32768;1260
channel;21;master-slave;4;65536;2453
channel;21;master-slave;4;131072;4834
channel;21;master-slave;4;262144;9591
channel;21;master-slave;4;524288;19105
channel;21;master-slave;4;1048576;38121
channel;21;slave-master;4;1;206
channel;21;slave-master;4;2;167
channel;21;slave-master;4;4;176
channel;21;slave-master;4;8;165
channel;21;slave-master;4;16;168
channel;21;slave-master;4;32;157
channel;21;slave-master;4;64;201
channel;21;slave-master;4;128;206
channel;21;slave-master;4;256;198
channel;21;slave-master;4;512;198
channel;21;slave-master;4;1024;198
channel;21;slave-master;4;2048;206
channel;21;slave-master;4;4096;272
channel;21;slave-master;4;8192;300
channel;21;slave-master;4;16384;376
channel;21;slave-master;4;32768;608
channel;21;slave-master;4;65536;1008
channel;21;slave-master;4;131072;1805
channel;21;slave-master;4;262144;3403
channel;21;slave-master;4;524288;6602
channel;21;slave-master;4;1048576;13010
UsandoChannel!
channel;22;master-slave;4;1;78
channel;22;master-slave;4;2;80
channel;22;master-slave;4;4;77
channel;22;master-slave;4;8;73
channel;22;master-slave;4;16;74
channel;22;master-slave;4;32;76
channel;22;master-slave;4;64;79
channel;22;master-slave;4;128;77
channel;22;master-slave;4;256;82
channel;22;master-slave;4;512;90
channel;22;master-slave;4;1024;110
channel;22;master-slave;4;2048;146
channel;22;master-slave;4;4096;221
channel;22;master-slave;4;8192;373
channel;22;master-slave;4;16384;669
channel;22;master-slave;4;32768;1260
channel;22;master-slave;4;65536;2448
channel;22;master-slave;4;131072;4830
channel;22;master-slave;4;262144;9591
channel;22;master-slave;4;524288;19106
channel;22;master-slave;4;1048576;38121
channel;22;slave-master;4;1;200
channel;22;slave-master;4;2;175
channel;22;slave-master;4;4;163
channel;22;slave-master;4;8;175
channel;22;slave-master;4;16;179
channel;22;slave-master;4;32;191
channel;22;slave-master;4;64;186
channel;22;slave-master;4;128;187
channel;22;slave-master;4;256;203
channel;22;slave-master;4;512;199
channel;22;slave-master;4;1024;198
channel;22;slave-master;4;2048;203
channel;22;slave-master;4;4096;272
channel;22;slave-master;4;8192;299
channel;22;slave-master;4;16384;376
channel;22;slave-master;4;32768;608
channel;22;slave-master;4;65536;1007
channel;22;slave-master;4;131072;1807
channel;22;slave-master;4;262144;3404
channel;22;slave-master;4;524288;6599
channel;22;slave-master;4;1048576;13010
UsandoChannel!
channel;23;master-slave;4;1;77
channel;23;master-slave;4;2;77
channel;23;master-slave;4;4;75
channel;23;master-slave;4;8;74
channel;23;master-slave;4;16;74
channel;23;master-slave;4;32;76
channel;23;master-slave;4;64;74
channel;23;master-slave;4;128;76
channel;23;master-slave;4;256;81
channel;23;master-slave;4;512;90
channel;23;master-slave;4;1024;108
channel;23;master-slave;4;2048;151
channel;23;master-slave;4;4096;220
channel;23;master-slave;4;8192;372
channel;23;master-slave;4;16384;664
channel;23;master-slave;4;32768;1260
channel;23;master-slave;4;65536;2449
channel;23;master-slave;4;131072;4833
channel;23;master-slave;4;262144;9592
channel;23;master-slave;4;524288;19107
channel;23;master-slave;4;1048576;38121
channel;23;slave-master;4;1;190
channel;23;slave-master;4;2;181
channel;23;slave-master;4;4;164
channel;23;slave-master;4;8;165
channel;23;slave-master;4;16;164
channel;23;slave-master;4;32;187
channel;23;slave-master;4;64;187
channel;23;slave-master;4;128;197
channel;23;slave-master;4;256;197
channel;23;slave-master;4;512;197
channel;23;slave-master;4;1024;198
channel;23;slave-master;4;2048;198
channel;23;slave-master;4;4096;271
channel;23;slave-master;4;8192;294
channel;23;slave-master;4;16384;376
channel;23;slave-master;4;32768;608
channel;23;slave-master;4;65536;1008
channel;23;slave-master;4;131072;1811
channel;23;slave-master;4;262144;3403
channel;23;slave-master;4;524288;6598
channel;23;slave-master;4;1048576;13008
UsandoChannel!
channel;24;master-slave;4;1;83
channel;24;master-slave;4;2;76
channel;24;master-slave;4;4;76
channel;24;master-slave;4;8;78
channel;24;master-slave;4;16;74
channel;24;master-slave;4;32;76
channel;24;master-slave;4;64;74
channel;24;master-slave;4;128;76
channel;24;master-slave;4;256;81
channel;24;master-slave;4;512;91
channel;24;master-slave;4;1024;109
channel;24;master-slave;4;2048;147
channel;24;master-slave;4;4096;219
channel;24;master-slave;4;8192;368
channel;24;master-slave;4;16384;664
channel;24;master-slave;4;32768;1265
channel;24;master-slave;4;65536;2452
channel;24;master-slave;4;131072;4829
channel;24;master-slave;4;262144;9587
channel;24;master-slave;4;524288;19110
channel;24;master-slave;4;1048576;38122
channel;24;slave-master;4;1;202
channel;24;slave-master;4;2;186
channel;24;slave-master;4;4;187
channel;24;slave-master;4;8;153
channel;24;slave-master;4;16;152
channel;24;slave-master;4;32;175
channel;24;slave-master;4;64;187
channel;24;slave-master;4;128;187
channel;24;slave-master;4;256;198
channel;24;slave-master;4;512;203
channel;24;slave-master;4;1024;197
channel;24;slave-master;4;2048;199
channel;24;slave-master;4;4096;277
channel;24;slave-master;4;8192;293
channel;24;slave-master;4;16384;385
channel;24;slave-master;4;32768;608
channel;24;slave-master;4;65536;1012
channel;24;slave-master;4;131072;1808
channel;24;slave-master;4;262144;3404
channel;24;slave-master;4;524288;6598
channel;24;slave-master;4;1048576;13010
UsandoChannel!
channel;25;master-slave;4;1;77
channel;25;master-slave;4;2;76
channel;25;master-slave;4;4;76
channel;25;master-slave;4;8;73
channel;25;master-slave;4;16;74
channel;25;master-slave;4;32;76
channel;25;master-slave;4;64;75
channel;25;master-slave;4;128;77
channel;25;master-slave;4;256;82
channel;25;master-slave;4;512;90
channel;25;master-slave;4;1024;110
channel;25;master-slave;4;2048;146
channel;25;master-slave;4;4096;225
channel;25;master-slave;4;8192;368
channel;25;master-slave;4;16384;669
channel;25;master-slave;4;32768;1270
channel;25;master-slave;4;65536;2448
channel;25;master-slave;4;131072;4834
channel;25;master-slave;4;262144;9583
channel;25;master-slave;4;524288;19105
channel;25;master-slave;4;1048576;38122
channel;25;slave-master;4;1;190
channel;25;slave-master;4;2;178
channel;25;slave-master;4;4;181
channel;25;slave-master;4;8;153
channel;25;slave-master;4;16;177
channel;25;slave-master;4;32;165
channel;25;slave-master;4;64;197
channel;25;slave-master;4;128;197
channel;25;slave-master;4;256;199
channel;25;slave-master;4;512;199
channel;25;slave-master;4;1024;204
channel;25;slave-master;4;2048;199
channel;25;slave-master;4;4096;281
channel;25;slave-master;4;8192;296
channel;25;slave-master;4;16384;375
channel;25;slave-master;4;32768;609
channel;25;slave-master;4;65536;1007
channel;25;slave-master;4;131072;1806
channel;25;slave-master;4;262144;3408
channel;25;slave-master;4;524288;6598
channel;25;slave-master;4;1048576;13015
UsandoChannel!
channel;26;master-slave;4;1;76
channel;26;master-slave;4;2;76
channel;26;master-slave;4;4;76
channel;26;master-slave;4;8;73
channel;26;master-slave;4;16;79
channel;26;master-slave;4;32;76
channel;26;master-slave;4;64;75
channel;26;master-slave;4;128;76
channel;26;master-slave;4;256;81
channel;26;master-slave;4;512;90
channel;26;master-slave;4;1024;114
channel;26;master-slave;4;2048;146
channel;26;master-slave;4;4096;229
channel;26;master-slave;4;8192;368
channel;26;master-slave;4;16384;669
channel;26;master-slave;4;32768;1260
channel;26;master-slave;4;65536;2457
channel;26;master-slave;4;131072;4824
channel;26;master-slave;4;262144;9587
channel;26;master-slave;4;524288;19106
channel;26;master-slave;4;1048576;38125
channel;26;slave-master;4;1;201
channel;26;slave-master;4;2;175
channel;26;slave-master;4;4;193
channel;26;slave-master;4;8;163
channel;26;slave-master;4;16;163
channel;26;slave-master;4;32;175
channel;26;slave-master;4;64;186
channel;26;slave-master;4;128;187
channel;26;slave-master;4;256;198
channel;26;slave-master;4;512;198
channel;26;slave-master;4;1024;199
channel;26;slave-master;4;2048;200
channel;26;slave-master;4;4096;272
channel;26;slave-master;4;8192;295
channel;26;slave-master;4;16384;377
channel;26;slave-master;4;32768;613
channel;26;slave-master;4;65536;1012
channel;26;slave-master;4;131072;1806
channel;26;slave-master;4;262144;3408
channel;26;slave-master;4;524288;6599
channel;26;slave-master;4;1048576;13010
UsandoChannel!
channel;27;master-slave;4;1;78
channel;27;master-slave;4;2;77
channel;27;master-slave;4;4;77
channel;27;master-slave;4;8;74
channel;27;master-slave;4;16;74
channel;27;master-slave;4;32;76
channel;27;master-slave;4;64;74
channel;27;master-slave;4;128;81
channel;27;master-slave;4;256;91
channel;27;master-slave;4;512;91
channel;27;master-slave;4;1024;109
channel;27;master-slave;4;2048;147
channel;27;master-slave;4;4096;220
channel;27;master-slave;4;8192;368
channel;27;master-slave;4;16384;677
channel;27;master-slave;4;32768;1260
channel;27;master-slave;4;65536;2453
channel;27;master-slave;4;131072;4829
channel;27;master-slave;4;262144;9591
channel;27;master-slave;4;524288;19106
channel;27;master-slave;4;1048576;38117
channel;27;slave-master;4;1;202
channel;27;slave-master;4;2;176
channel;27;slave-master;4;4;167
channel;27;slave-master;4;8;152
channel;27;slave-master;4;16;165
channel;27;slave-master;4;32;187
channel;27;slave-master;4;64;200
channel;27;slave-master;4;128;198
channel;27;slave-master;4;256;198
channel;27;slave-master;4;512;197
channel;27;slave-master;4;1024;198
channel;27;slave-master;4;2048;198
channel;27;slave-master;4;4096;270
channel;27;slave-master;4;8192;295
channel;27;slave-master;4;16384;376
channel;27;slave-master;4;32768;610
channel;27;slave-master;4;65536;1007
channel;27;slave-master;4;131072;1806
channel;27;slave-master;4;262144;3403
channel;27;slave-master;4;524288;6599
channel;27;slave-master;4;1048576;13016
UsandoChannel!
channel;28;master-slave;4;1;78
channel;28;master-slave;4;2;77
channel;28;master-slave;4;4;75
channel;28;master-slave;4;8;72
channel;28;master-slave;4;16;74
channel;28;master-slave;4;32;76
channel;28;master-slave;4;64;74
channel;28;master-slave;4;128;77
channel;28;master-slave;4;256;82
channel;28;master-slave;4;512;91
channel;28;master-slave;4;1024;109
channel;28;master-slave;4;2048;146
channel;28;master-slave;4;4096;221
channel;28;master-slave;4;8192;368
channel;28;master-slave;4;16384;669
channel;28;master-slave;4;32768;1261
channel;28;master-slave;4;65536;2453
channel;28;master-slave;4;131072;4834
channel;28;master-slave;4;262144;9590
channel;28;master-slave;4;524288;19102
channel;28;master-slave;4;1048576;38121
channel;28;slave-master;4;1;206
channel;28;slave-master;4;2;187
channel;28;slave-master;4;4;176
channel;28;slave-master;4;8;163
channel;28;slave-master;4;16;176
channel;28;slave-master;4;32;164
channel;28;slave-master;4;64;181
channel;28;slave-master;4;128;192
channel;28;slave-master;4;256;198
channel;28;slave-master;4;512;198
channel;28;slave-master;4;1024;198
channel;28;slave-master;4;2048;198
channel;28;slave-master;4;4096;271
channel;28;slave-master;4;8192;300
channel;28;slave-master;4;16384;377
channel;28;slave-master;4;32768;608
channel;28;slave-master;4;65536;1012
channel;28;slave-master;4;131072;1806
channel;28;slave-master;4;262144;3403
channel;28;slave-master;4;524288;6601
channel;28;slave-master;4;1048576;13009
UsandoChannel!
channel;29;master-slave;4;1;78
channel;29;master-slave;4;2;84
channel;29;master-slave;4;4;76
channel;29;master-slave;4;8;73
channel;29;master-slave;4;16;75
channel;29;master-slave;4;32;77
channel;29;master-slave;4;64;75
channel;29;master-slave;4;128;78
channel;29;master-slave;4;256;81
channel;29;master-slave;4;512;91
channel;29;master-slave;4;1024;109
channel;29;master-slave;4;2048;146
channel;29;master-slave;4;4096;220
channel;29;master-slave;4;8192;377
channel;29;master-slave;4;16384;669
channel;29;master-slave;4;32768;1260
channel;29;master-slave;4;65536;2453
channel;29;master-slave;4;131072;4834
channel;29;master-slave;4;262144;9591
channel;29;master-slave;4;524288;19104
channel;29;master-slave;4;1048576;38122
channel;29;slave-master;4;1;205
channel;29;slave-master;4;2;189
channel;29;slave-master;4;4;166
channel;29;slave-master;4;8;166
channel;29;slave-master;4;16;169
channel;29;slave-master;4;32;169
channel;29;slave-master;4;64;202
channel;29;slave-master;4;128;207
channel;29;slave-master;4;256;198
channel;29;slave-master;4;512;198
channel;29;slave-master;4;1024;199
channel;29;slave-master;4;2048;204
channel;29;slave-master;4;4096;271
channel;29;slave-master;4;8192;301
channel;29;slave-master;4;16384;377
channel;29;slave-master;4;32768;608
channel;29;slave-master;4;65536;1007
channel;29;slave-master;4;131072;1806
channel;29;slave-master;4;262144;3403
channel;29;slave-master;4;524288;6599
channel;29;slave-master;4;1048576;13019
UsandoChannel!
channel;30;master-slave;4;1;77
channel;30;master-slave;4;2;76
channel;30;master-slave;4;4;76
channel;30;master-slave;4;8;73
channel;30;master-slave;4;16;75
channel;30;master-slave;4;32;77
channel;30;master-slave;4;64;74
channel;30;master-slave;4;128;77
channel;30;master-slave;4;256;81
channel;30;master-slave;4;512;90
channel;30;master-slave;4;1024;110
channel;30;master-slave;4;2048;151
channel;30;master-slave;4;4096;220
channel;30;master-slave;4;8192;373
channel;30;master-slave;4;16384;663
channel;30;master-slave;4;32768;1264
channel;30;master-slave;4;65536;2449
channel;30;master-slave;4;131072;4830
channel;30;master-slave;4;262144;9590
channel;30;master-slave;4;524288;19105
channel;30;master-slave;4;1048576;38122
channel;30;slave-master;4;1;192
channel;30;slave-master;4;2;193
channel;30;slave-master;4;4;189
channel;30;slave-master;4;8;176
channel;30;slave-master;4;16;175
channel;30;slave-master;4;32;175
channel;30;slave-master;4;64;187
channel;30;slave-master;4;128;187
channel;30;slave-master;4;256;203
channel;30;slave-master;4;512;198
channel;30;slave-master;4;1024;198
channel;30;slave-master;4;2048;199
channel;30;slave-master;4;4096;271
channel;30;slave-master;4;8192;295
channel;30;slave-master;4;16384;376
channel;30;slave-master;4;32768;608
channel;30;slave-master;4;65536;1011
channel;30;slave-master;4;131072;1815
channel;30;slave-master;4;262144;3404
channel;30;slave-master;4;524288;6598
SlaveEnded:0
SlaveEnded:1
SlaveEnded:2
SlaveEnded:3
channel;30;slave-master;4;1048576;12992
MestreEspera
Pid:0
Pid:1
Pid:2
Pid:3
MestreTerminouDeEsperar
