Slavebarrierwait
channel;8;slave-master;16;8;684
channel;8;slave-master;16;16;678
channel;8;slave-master;16;32;714
channel;8;slave-master;16;64;785
channel;8;slave-master;16;128;796
channel;8;slave-master;16;256;792
channel;8;slave-master;16;512;797
channel;8;slave-master;16;1024;797
channel;8;slave-master;16;2048;800
channel;8;slave-master;16;4096;1069
channel;8;slave-master;16;8192;1180
channel;8;slave-master;16;16384;1512
channel;8;slave-master;16;32768;2436
channel;8;slave-master;16;65536;4050
channel;8;slave-master;16;131072;7234
channel;8;slave-master;16;262144;13622
channel;8;slave-master;16;524288;26401
channel;8;slave-master;16;1048576;52068
UsandoChannel!
channel;9;master-slave;16;1;379
channel;9;master-slave;16;2;374
channel;9;master-slave;16;4;373
channel;9;master-slave;16;8;362
channel;9;master-slave;16;16;369
channel;9;master-slave;16;32;379
channel;9;master-slave;16;64;371
channel;9;master-slave;16;128;381
channel;9;master-slave;16;256;399
channel;9;master-slave;16;512;431
channel;9;master-slave;16;1024;507
channel;9;master-slave;16;2048;660
channel;9;master-slave;16;4096;952
channel;9;master-slave;16;8192;1553
channel;9;master-slave;16;16384;2741
channel;9;master-slave;16;32768;5121
channel;9;master-slave;16;65536;9873
channel;9;master-slave;16;131072;19390
channel;9;master-slave;16;262144;38422
channel;9;master-slave;16;524288;76489
channel;9;master-slave;16;1048576;152487
channel;9;slave-master;16;1;804
channel;9;slave-master;16;2;736
channel;9;slave-master;16;4;762
channel;9;slave-master;16;8;663
channel;9;slave-master;16;16;683
channel;9;slave-master;16;32;730
channel;9;slave-master;16;64;775
channel;9;slave-master;16;128;785
channel;9;slave-master;16;256;798
channel;9;slave-master;16;512;785
channel;9;slave-master;16;1024;791
channel;9;slave-master;16;2048;799
channel;9;slave-master;16;4096;1093
channel;9;slave-master;16;8192;1187
channel;9;slave-master;16;16384;1511
channel;9;slave-master;16;32768;2442
channel;9;slave-master;16;65536;4044
channel;9;slave-master;16;131072;7231
channel;9;slave-master;16;262144;13617
channel;9;slave-master;16;524288;26399
channel;9;slave-master;16;1048576;52065
UsandoChannel!
channel;10;master-slave;16;1;374
channel;10;master-slave;16;2;373
channel;10;master-slave;16;4;373
channel;10;master-slave;16;8;364
channel;10;master-slave;16;16;365
channel;10;master-slave;16;32;374
channel;10;master-slave;16;64;371
channel;10;master-slave;16;128;381
channel;10;master-slave;16;256;394
channel;10;master-slave;16;512;437
channel;10;master-slave;16;1024;508
channel;10;master-slave;16;2048;654
channel;10;master-slave;16;4096;955
channel;10;master-slave;16;8192;1546
channel;10;master-slave;16;16384;2741
channel;10;master-slave;16;32768;5121
channel;10;master-slave;16;65536;9873
channel;10;master-slave;16;131072;19391
channel;10;master-slave;16;262144;38424
channel;10;master-slave;16;524288;76487
channel;10;master-slave;16;1048576;152491
channel;10;slave-master;16;1;799
channel;10;slave-master;16;2;737
channel;10;slave-master;16;4;774
channel;10;slave-master;16;8;696
channel;10;slave-master;16;16;695
channel;10;slave-master;16;32;730
channel;10;slave-master;16;64;781
channel;10;slave-master;16;128;796
channel;10;slave-master;16;256;785
channel;10;slave-master;16;512;797
channel;10;slave-master;16;1024;796
channel;10;slave-master;16;2048;800
channel;10;slave-master;16;4096;1084
channel;10;slave-master;16;8192;1188
channel;10;slave-master;16;16384;1505
channel;10;slave-master;16;32768;2438
channel;10;slave-master;16;65536;4033
channel;10;slave-master;16;131072;7236
channel;10;slave-master;16;262144;13624
channel;10;slave-master;16;524288;26400
channel;10;slave-master;16;1048576;52067
UsandoChannel!
channel;11;master-slave;16;1;379
channel;11;master-slave;16;2;373
channel;11;master-slave;16;4;373
channel;11;master-slave;16;8;364
channel;11;master-slave;16;16;365
channel;11;master-slave;16;32;375
channel;11;master-slave;16;64;372
channel;11;master-slave;16;128;382
channel;11;master-slave;16;256;396
channel;11;master-slave;16;512;437
channel;11;master-slave;16;1024;507
channel;11;master-slave;16;2048;656
channel;11;master-slave;16;4096;955
channel;11;master-slave;16;8192;1547
channel;11;master-slave;16;16384;2740
channel;11;master-slave;16;32768;5120
channel;11;master-slave;16;65536;9878
channel;11;master-slave;16;131072;19397
channel;11;master-slave;16;262144;38426
channel;11;master-slave;16;524288;76492
channel;11;master-slave;16;1048576;152490
channel;11;slave-master;16;1;795
channel;11;slave-master;16;2;747
channel;11;slave-master;16;4;730
channel;11;slave-master;16;8;673
channel;11;slave-master;16;16;707
channel;11;slave-master;16;32;751
channel;11;slave-master;16;64;759
channel;11;slave-master;16;128;774
channel;11;slave-master;16;256;799
channel;11;slave-master;16;512;794
channel;11;slave-master;16;1024;796
channel;11;slave-master;16;2048;789
