SlaveArrivied:0
SlaveArrivied:1
SlaveArrivied:2
SlaveArrivied:3
SlaveArrivied:4
SlaveArrivied:5
type;exec;direction;nb_clusters;size;time
Hello1
SlaveGotOut:0
SlaveGotOut:4
SlaveGotOut:2
SlaveGotOut:1
SlaveGotOut:5
SlaveGotOut:3
SlaveArrivied:6
SlaveGotOut:6
Hello2
UsandoChannel!
SlaveArrivied:7
SlaveGotOut:7
channel;6;slave-master;8;1;399
channel;6;slave-master;8;2;358
channel;6;slave-master;8;4;339
channel;6;slave-master;8;8;354
channel;6;slave-master;8;16;340
channel;6;slave-master;8;32;356
channel;6;slave-master;8;64;384
channel;6;slave-master;8;128;385
channel;6;slave-master;8;256;386
channel;6;slave-master;8;512;395
channel;6;slave-master;8;1024;395
channel;6;slave-master;8;2048;397
channel;6;slave-master;8;4096;545
channel;6;slave-master;8;8192;593
channel;6;slave-master;8;16384;765
channel;6;slave-master;8;32768;1220
channel;6;slave-master;8;65536;2016
channel;6;slave-master;8;131072;3615
channel;6;slave-master;8;262144;6808
channel;6;slave-master;8;524288;13199
channel;6;slave-master;8;1048576;26025
UsandoChannel!
channel;7;master-slave;8;1;168
channel;7;master-slave;8;2;166
channel;7;master-slave;8;4;165
channel;7;master-slave;8;8;170
channel;7;master-slave;8;16;163
channel;7;master-slave;8;32;172
channel;7;master-slave;8;64;164
channel;7;master-slave;8;128;167
channel;7;master-slave;8;256;179
channel;7;master-slave;8;512;196
channel;7;master-slave;8;1024;233
channel;7;master-slave;8;2048;306
channel;7;master-slave;8;4096;459
channel;7;master-slave;8;8192;755
channel;7;master-slave;8;16384;1352
channel;7;master-slave;8;32768;2544
channel;7;master-slave;8;65536;4916
channel;7;master-slave;8;131072;9677
channel;7;master-slave;8;262144;19192
channel;7;master-slave;8;524288;38227
channel;7;master-slave;8;1048576;76238
channel;7;slave-master;8;1;409
channel;7;slave-master;8;2;364
channel;7;slave-master;8;4;357
channel;7;slave-master;8;8;351
channel;7;slave-master;8;16;330
channel;7;slave-master;8;32;332
channel;7;slave-master;8;64;378
channel;7;slave-master;8;128;373
channel;7;slave-master;8;256;396
channel;7;slave-master;8;512;397
channel;7;slave-master;8;1024;395
channel;7;slave-master;8;2048;397
channel;7;slave-master;8;4096;545
channel;7;slave-master;8;8192;596
channel;7;slave-master;8;16384;754
channel;7;slave-master;8;32768;1227
channel;7;slave-master;8;65536;2022
channel;7;slave-master;8;131072;3615
channel;7;slave-master;8;262144;6817
channel;7;slave-master;8;524288;13203
channel;7;slave-master;8;1048576;26024
UsandoChannel!
channel;8;master-slave;8;1;166
channel;8;master-slave;8;2;167
channel;8;master-slave;8;4;171
channel;8;master-slave;8;8;160
channel;8;master-slave;8;16;162
channel;8;master-slave;8;32;166
channel;8;master-slave;8;64;163
channel;8;master-slave;8;128;167
channel;8;master-slave;8;256;178
channel;8;master-slave;8;512;195
channel;8;master-slave;8;1024;233
channel;8;master-slave;8;2048;305
channel;8;master-slave;8;4096;464
channel;8;master-slave;8;8192;750
channel;8;master-slave;8;16384;1348
channel;8;master-slave;8;32768;2534
channel;8;master-slave;8;65536;4922
channel;8;master-slave;8;131072;9672
channel;8;master-slave;8;262144;19197
channel;8;master-slave;8;524288;38219
channel;8;master-slave;8;1048576;76243
channel;8;slave-master;8;1;403
channel;8;slave-master;8;2;344
channel;8;slave-master;8;4;362
channel;8;slave-master;8;8;341
channel;8;slave-master;8;16;328
channel;8;slave-master;8;32;341
channel;8;slave-master;8;64;380
channel;8;slave-master;8;128;400
channel;8;slave-master;8;256;402
channel;8;slave-master;8;512;397
channel;8;slave-master;8;1024;397
channel;8;slave-master;8;2048;402
channel;8;slave-master;8;4096;546
channel;8;slave-master;8;8192;590
channel;8;slave-master;8;16384;760
channel;8;slave-master;8;32768;1227
channel;8;slave-master;8;65536;2027
channel;8;slave-master;8;131072;3616
